ID,ISC_ID,SITE,LAT,LON,AZI,TYPE,DEPTH,QUALITY,REGIME,LOCALITY,COUNTRY,DATE,TIME,NUMBER,SD,TOT_LEN,VENT,TOP,BOT,ANISOTROPY,METHOD,S1AZ,S1PL,S2AZ,S2PL,S3AZ,S3PL,MAG_TYPE,EQ_MAG,CRUST,REF1,REF2,REF3,REF4,REF5,REF6,COMMENT,PLATE,DIST
wsm20705,,WG81,50.433,8.217,150,HF,0.3,D,U,Wirbelau,Germany,,,5.0,20.0,,,,,,,,,,,,,,,True,ILLIGR1979,SCHMXX1981,,,,,no information  about depth and distribution available,EU,1285.0
wsm20706,,WG80,50.4,8.183,145,HF,0.24,D,U,Villmar,Germany,,,1.0,,,,,,,,,,,,,,,,True,ILLIGR1979,SCHMXX1981,,,,,Only 1 good result.,EU,1281.0
wsm20707,,,52.716,11.005,90,HF,0.0,D,U,ML/Rohrberg,Germany,,,,,,,,,,,,,,,,,,,True,ROTHBA1998,,,,,,suprasalinar,EU,1518.0
wsm207076,620999304.0,,36.44,27.08,16,FMS,13.7,C,SS,,Sea,21/08/2021,13:21:21,,,,,,,,,16.0,36.0,18.0,54.0,286.0,1.0,Mw,4.6,True,ISCXXX,,,,,,,AS,133.0
wsm20708,,,52.824,10.968,109,HF,0.0,D,U,PES/Salzwedel,Germany,,,,,,,,,,,,,,,,,,,True,ROTHBA1998,,,,,,suprasalinar  / same BH as DEU102,EU,1530.0
wsm20709,,,50.553,9.941,145,OC,0.0,E,U,Rupsroth,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1281.0
wsm20710,,,50.657,10.116,123,OC,0.0,E,U,Diedorf,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1292.0
wsm20711,,,50.611,10.165,2,OC,0.0,E,U,Kaltensundheim,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1286.0
wsm20712,,,50.844,10.203,89,OC,0.0,E,U,Oberrhon,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,Zechstein = Upper Permian,EU,1312.0
wsm20713,,,50.81,10.42,41,OC,0.0,E,U,Brotterode,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1307.0
wsm20714,,,50.765,10.524,18,OC,0.0,E,U,Nesselgrund/Schmalkalden,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1302.0
wsm20715,,,50.498,10.603,94,OC,0.0,E,U,Themar,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1272.0
wsm20716,,,50.57,10.83,175,OC,0.0,E,U,Thomasmuehle/Rennsteig,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1279.0
wsm20717,,,50.597,11.111,130,OC,0.0,E,U,Mellenbach-Glasbach,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,stress perturbations possible due to exposed location,EU,1282.0
wsm20718,,,50.389,11.195,58,OC,0.0,E,U,Huettengrund,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1259.0
wsm20719,,,50.618,11.394,48,OC,0.0,E,U,Fischersdorf/Gositzfelsen,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1284.0
wsm20720,,,50.643,11.479,106,OC,0.0,E,U,Kamsdorf,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,Zechstein = Upper Permian,EU,1287.0
wsm20721,,,50.5,11.507,124,OC,0.0,E,U,Weitisberga,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1271.0
wsm20722,,,50.547,11.764,61,OC,0.0,E,U,Burgk/Saalburg,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1276.0
wsm20723,,,50.399,12.113,29,OC,0.0,E,U,Boesenbrunn,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1261.0
wsm20724,,,50.406,12.15,45,OC,0.0,E,U,Lauterbach/Oelsnitz,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1262.0
wsm20725,,,50.454,12.229,120,OC,0.0,E,U,Theuma,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1268.0
wsm20726,,,50.511,12.229,80,OC,0.0,E,U,Neuensalz,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1274.0
wsm20727,,,50.58,12.233,58,OC,0.0,E,U,Limbach,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1282.0
wsm20728,,,50.469,12.261,57,OC,0.0,E,U,Bergen/AmStreuberg,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1269.0
wsm20729,,,50.216,12.311,53,OC,0.0,E,U,BadBrambach,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,questionable data,EU,1241.0
wsm20730,,,50.5593,12.6199,136,OC,0.0,E,U,Zschorlau,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1281.0
wsm207302,621011118.0,,37.89,23.13,105,FMS,10.0,C,NF,,Sea,30/08/2021,06:35.7,,,,,,,,,301.0,74.0,285.0,15.0,196.0,4.0,Mw,4.1,True,ISCXXX,,,,,,,AS,55.0
wsm20731,,,50.523,12.691,163,OC,0.0,E,U,Aue,Germany,,,,,,,,,,,,,,,,,,,True,BANKBA1995,,,,,,,EU,1278.0
wsm20732,,,52.0965,6.8306,144,BO,0.0,E,U,LuentenZ1/LNTNZ1,Germany,,,,,,,,,,,,,,,,,,,True,GROTXX1998,,,,,,quality: ok / Pennsylvanian aka Upper Carboniferous,EU,1487.0
wsm207326,621011481.0,,39.0,30.08,123,FMS,13.5,C,NF,,Turkey,31/08/2021,04:28.2,,,,,,,,,146.0,85.0,303.0,4.0,213.0,2.0,Mw,5.1,True,ISCXXX,,,,,,,AT,188.0
wsm207328,625936758.0,,38.12,13.89,157,FMS,9.3,C,TF,,Sea,31/08/2021,16:06.6,,,,,,,,,157.0,25.0,66.0,2.0,333.0,65.0,Mw,3.7,True,ISCXXX,,,,,,,AF,57.0
wsm20733,,,52.4053,9.8263,170,BO,1.2,D,U,HannoverBuchholz,Germany,2009,,,,,,,,,,,,,,,,,,True,LOEHSC2010,,,,,,large number of breakouts >10  not specified  poor standard deviation,EU,1487.0
wsm20734,,,52.4053,9.8263,80,BO,2.5,E,U,HannoverBuchholz,Germany,2009,,,,,,,,,,,,,,,,,,True,LOEHSC2010,,,,,,large number of breakouts >10  not specified  poor standard deviation,EU,1487.0
wsm20735,,,49.19,8.2,176,BO,2.7,B,U,Offenbach/Landau,Germany,,,,,,,2650.0,2875.0,,,,,,,,,,,True,LEMPWI2010,,,,,,large number of breakouts >20  not specified,EU,1150.0
wsm20736,,,49.61,8.43,157,FMS,4.0,D,NF,Lampertheim,Germany,24/02/1952,21:25:34,,,,,,,,,320.0,63.0,157.0,26.0,60.0,15.0,ML,4.9,True,BONJXX1997,WESTMA2009,,,,,,EU,1192.0
wsm20737,,,49.32,8.43,20,FMS,20.0,D,NF,Speyer,Germany,28/02/1972,15:41:11,,,,,,,,,300.0,78.0,200.0,2.0,108.0,21.0,ML,3.6,True,WESTMA2009,BONJET1984,,,,,,EU,1160.0
wsm20738,,,49.65,8.56,130,FMS,15.0,C,NF,Lorsch,Germany,09/04/1977,21:46:41,,,,,,,,,130.0,63.0,310.0,25.0,41.0,0.0,ML,2.6,True,WESTMA2009,BONJET1984,,,,,,EU,1194.0
wsm20739,,,49.375,8.43,20,FMS,22.5,C,NF,Speyer,Germany,10/02/2005,15:32:24,,,,,,,,,311.0,53.0,200.0,15.0,100.0,33.0,ML,2.8,True,RITTWA2007,WESTMA2009,,,,,,EU,1166.0
wsm207395,621022466.0,,38.35,23.37,114,FMS,10.0,C,NF,,Greece,02/09/2021,48:38.6,,,,,,,,,169.0,79.0,294.0,7.0,205.0,9.0,Mw,4.3,True,ISCXXX,,,,,,,AS,46.0
wsm20740,,,49.36,8.744,999,FMS,2.0,E,U,Heidelberg,Germany,26/03/2005,17:04.5,,,,,,,,,201.0,39.0,299.0,10.0,41.0,49.0,ML,2.4,True,RITTWA2007,WESTMA2009,,,,,Heidelberg-mainshock,EU,1160.0
wsm20741,,,50.778,6.079,126,BO,2.0,B,SS,AachenSuperCRWTH-1,Germany,2004,,,15.0,,,1440.0,2520.0,,,,,,,,,,,True,TRAUSC2010,,,,,,BO & DIF evaluated and combined,EU,1361.0
wsm20742,,,49.34,8.4161,170,DIF,2.7,C,U,Roemerberg1,Germany,,,90.0,,,,2704.0,3109.0,,,,,,,,,,,True,WESTMA2009,,,,,,,EU,1163.0
wsm20743,,,49.3526,8.4167,173,BO,2.34,D,U,RoemerbergO,Germany,,,6.0,3.0,,,2294.0,2389.0,,,,,,,,,,,True,WESTMA2009,,,,,,,EU,1164.0
wsm20744,,,50.7,7.1,135,FMF,0.0,A,NF,NorthernRhineGraben,Germany,,,19.0,5.2,,,,,,,323.0,53.0,136.0,37.0,229.0,3.0,,,True,PLENXX1996,,,,,,coordinates are approximate mean of scattered datapoints,EU,1332.0
wsm20745,,,48.0,7.9,145,FMF,0.0,A,SS,SouthernRhineGraben,Germany,,,51.0,6.3,,,,,,,145.0,3.0,315.0,87.0,55.0,0.0,,,True,PLENXX1996,PLENBO1996,,,,,coordinates are approximate mean of scattered datapoints,EU,1027.0
wsm20746,,,49.364,6.825,147,HF,1.41,D,SS,SchwalbachMine,Germany,,,,,,,,,,,,,,,,,,,True,ALBEFR2011,,,,,,,EU,1195.0
wsm20747,,,49.3432,8.4561,161,DIF,2.6,C,U,Roemerberg2,Germany,,,711.0,,,,,,,,,,,,,,,,True,WESTMA2009,,,,,,,EU,1162.0
wsm20748,,,49.3526,8.4167,170,DIF,2.3,B,U,RoemerbergO,Germany,,,108.0,,,,2252.0,2330.0,,,,,,,,,,,True,WESTMA2009,,,,,,,EU,1164.0
wsm20749,,,48.0,7.9,149,FMF,7.5,B,SS,SouthernRhineGraben,Germany,,,12.0,2.1,,,,,,,329.0,38.0,140.0,52.0,235.0,4.0,,,True,PLENBO1996,,,,,,coordinates are approximate mean of scattered datapoints / for events between 5 - 10 km,EU,1027.0
wsm207495,621035634.0,,35.95,27.56,161,FMS,10.0,C,NF,,Sea,05/09/2021,27:52.0,,,,,,,,,332.0,71.0,341.0,19.0,250.0,3.0,Mw,4.3,True,ISCXXX,,,,,,,AS,119.0
wsm20750,,,49.5231,6.3536,126,OC,0.0,E,U,Nenning,Luxembourg,,,,6.0,,,,,,DS,,,,,,,,,True,GREIIL1977,,,,,,Location A / at least 60 measurements,EU,1223.0
wsm20751,,,48.0,7.9,154,FMF,16.5,A,SS,SouthernRhineGraben,Germany,,,35.0,5.6,,,,,,,154.0,14.0,355.0,75.0,245.0,5.0,,,True,PLENBO1996,,,,,,coordinates are approximate mean of scattered datapoints / for events between 10 - 23 km,EU,1027.0
wsm20752,,,48.45,8.483,170,OC,0.0,E,U,Freundenstadt,Germany,,,,,,,,,,DS,,,,,,,,,True,SCHMXX1981,,,,,,about 20 measurements,EU,1065.0
wsm20753,,WG71,47.6778,7.5314,176,OC,0.01,E,TF,Kleinkems,Germany,,,10.0,13.0,,,,,,DS,,,,,,,,,True,GREIXX1978,ILLIGR1978,GREIIL1977,BECKPA1992,,,SH=1.9 - Sh=1.4 / location I,EU,1000.0
wsm20754,,WG57,47.9233,7.7778,153,OC,0.01,E,TF,Bollschweil,Germany,,,12.0,19.0,,,,,,DS,,,,,,,,,True,GREIXX1978,ILLIGR1978,GREIIL1977,BECKPA1992,,,SH=0.8 - Sh=0.4 / location H,EU,1021.0
wsm207543,621041917.0,,36.48,27.17,31,FMS,9.8,C,NF,,Sea,08/09/2021,40:02.1,,,,,,,,,10.0,59.0,31.0,29.0,296.0,9.0,Mw,4.5,True,ISCXXX,,,,,,,AS,124.0
wsm20755,,WG56,48.15,7.75,78,OC,0.0,E,U,Kaiserstuhl,Germany,,,,,,,,,,DS,,,,,,,,,True,LEOPXX1979,SCHMXX1981,BECKPA1992,,,,about 20 measurements,EU,1046.0
wsm207555,626685011.0,,44.3,17.88,18,FMS,10.0,C,NS,,Bosnia and Herzegovina,08/09/2021,28:39.3,,,,,,,,,4.0,40.0,35.0,45.0,288.0,16.0,Mw,3.6,True,ISCXXX,,,,,,,EU,571.0
wsm20756,,WG54,48.74,8.253,138,OC,0.01,E,NF,Leisberg,Germany,,,,,,,,,,,,,,,,,,,True,SCHIXX1978,SCHMXX1981,,,,,about 20 measurements,EU,1100.0
wsm20757,,WG53,50.55,8.63,126,OC,0.0,E,NF,Wetzlar,Germany,,,10.0,6.0,,,,,,,,,,,,,,,True,ELMOXX1982,,,,,,SH=-0.3 - Sh = -0.5,EU,1292.0
wsm20758,,WG50,50.37,7.9,160,OC,0.01,E,NF,Fachingen,Germany,,,,,,,,,,DS,,,,,,,,,True,SCHMXX1981,,,,,,about 20 measurements / Greiner pers. Comm.,EU,1282.0
wsm20759,,WG49,50.32,8.07,150,OC,0.01,E,SS,Hanstaetten,Germany,,,,,,,,,,DS,,,,,,,,,True,SCHMXX1981,,,,,,about 20 measurements / Greiner pers. Comm.,EU,1274.0
wsm20760,,WG48,49.95,7.77,150,OC,0.01,E,SS,Stromberg,Germany,,,,,,,,,,DS,,,,,,,,,True,SCHMXX1981,,,,,,about 20 measurements,EU,1239.0
wsm20761,,WG41,50.76,6.3,146,OC,0.01,E,U,Gressenich,Germany,,,,,,,,,,DS,,,,,,,,,True,SCHMXX1981,,,,,,about 20 measurements,EU,1354.0
wsm20762,,WG24,49.2225,8.0219,75,OC,0.01,E,U,Albersweiler,Germany,,,9.0,5.0,,,,,,DS,,,,,,,,,True,GREIXX1978,ILLIGR1978,GREIIL1977,,,,SH=0.7 - Sh=-0.5 / location D,EU,1156.0
wsm20763,,WG22,49.8642,8.3522,126,OC,0.0,E,U,Oppenheim,Germany,,,60.0,6.0,,,,,,DS,,,,,,,,,True,GREIXX1978,ILLIGR1978,GREIIL1977,BECKPA1992,,,SH=-1.3 - Sh=-2.3 / Location B / at least 60 measurements,EU,1221.0
wsm20764,,,50.3,12.3,140,FMF,0.0,Xmi,U,WesternBohemia/Vogtland,Germany,,,30.0,,,,,,,,320.0,,,,220.0,,,,True,WIRTPL2000,,,,,,no exact values given,EU,1251.0
wsm207646,621069792.0,,36.35,27.06,1,FMS,11.0,C,NF,,Sea,11/09/2021,13:31:01,,,,,,,,,255.0,80.0,181.0,3.0,91.0,10.0,Mw,4.4,True,ISCXXX,,,,,,,AS,140.0
wsm20765,,,51.783,10.783,175,HF,0.4,D,U,Kunstberg-Schacht,Germany,,,,,,,,,,,,,,,,,,,True,BECKPA1992,,,,,,,EU,1414.0
wsm20766,,,50.583,6.267,120,HF,0.2,D,U,Monschau,Germany,,,,,,,,,,,,,,,,,,,True,BECKPA1992,,,,,,S_H = 6.4 - 17.9 / S_h = 4.5 - 11.4,EU,1336.0
wsm20767,,,50.7833,10.0,150,BS,0.8,Xru,U,Vacha,Germany,,,,,,,,,,,,,,,,,,,True,BECKPA1992,,,,,,,EU,1306.0
wsm20768,,,50.6,12.7166,165,OC,1.5,E,U,Aue,Germany,,,,,,,,,,,,,,,,,,,True,BECKPA1992,,,,,,,EU,1286.0
wsm20769,,,50.75,13.333,167,OC,0.14,E,U,Mittelsaida,Germany,,,,,,,,,,DS,,,,,,,,,True,BECKPA1992,,,,,,,EU,1308.0
wsm20770,,WG40,52.15,9.6,150,OC,0.02,D,NF,Eldagsen,Germany,,,3.0,11.0,,,6.0,20.0,,TR,0.0,90.0,150.0,0.0,60.0,0.0,,,True,BAUMXX1982,BECKPA1992,,,,,SH=0.8 - Sh=-0.8,EU,1460.0
wsm20771,,132,48.12,7.97,113,FMS,11.0,C,SS,Waldkirch,Germany,27/01/1979,08:58:00,,,,,,,,FM,113.0,19.0,,,11.0,31.0,ML,3.1,True,BONJXX1997,DEICMA2002,,,,,Bonjer 1997,EU,1038.0
wsm20772,,,48.2769,9.0148,158,FMS,4.0,C,SS,Burladingen,Germany,16/01/1978,56:47.6,,,,,,,,,340.0,8.0,114.0,80.0,248.0,7.0,ML,3.3,True,TURNSC1982,,,,,,,EU,1038.0
wsm20773,,,48.281,9.0148,159,FMS,9.6,C,SS,Albstadt,Germany,16/01/1978,09:32.4,,,,,,,,,336.0,17.0,193.0,70.0,69.0,12.0,ML,3.1,True,TURNSC1982,,,,,,,EU,1039.0
wsm20774,,,48.2763,9.0291,161,FMS,7.0,C,NS,Burladingen,Germany,06/02/1978,55:06.2,,,,,,,,,337.0,48.0,167.0,43.0,71.0,5.0,ML,3.2,True,TURNSC1982,,,,,,,EU,1038.0
wsm20776,,WG200,48.322,9.053,142,FMS,6.3,C,SS,Hohenz.Gr./S,Germany,07/10/1978,09:36:53,,,,,,,,FM,140.0,15.0,355.0,72.0,232.0,10.0,ML,4.0,True,DEICMA2002,SCHEST1983,TURNSC1982,,,,Nov 78 swarm - main event,EU,1043.0
wsm20777,,WG186,48.294,9.029,156,FMS,6.5,C,SS,Hohenz.Gr./S,Germany,03/09/1978,08:31.7,,,,,,,,FM,157.0,19.0,330.0,71.0,66.0,2.0,ML,5.7,True,DEICMA2002,TURNSC1982,,,,,main shock Sept 78,EU,1040.0
wsm20778,,WG178,48.292,9.027,155,FMS,6.0,C,SS,Hohenz.Gr./S,Germany,16/01/1978,31:14.6,,,,,,,,FM,155.0,3.0,55.0,73.0,245.0,17.0,ML,4.6,True,DEICMA2002,LANGXX1986,TURNSC1982,,,,Jan 78 main shock,EU,1040.0
wsm20779,,WG135,48.042,9.467,166,FMS,9.0,D,SS,Saulgau,Germany,27/06/1935,17:19:30,,,,,,,,FM,347.0,1.0,80.0,74.0,256.0,16.0,ML,5.8,True,DEICMA2002,KUNZXX1982,KUNZXX1986,SCHNXX1968,,,NC,EU,1007.0
wsm20781,,,50.117,11.903,150,OC,0.0,E,U,Weissenstadt,Germany,,,21.0,5.0,,,,,,,,,,,,,,,True,KRAFXX1984,,,,,,,EU,1229.0
wsm20782,,,49.899,11.941,53,OC,0.0,E,U,Rothenhof,Germany,,,30.0,6.0,,,,,,,,,,,,,,,True,KRAFXX1984,,,,,,,EU,1205.0
wsm20783,,,50.236,11.459,139,OC,0.0,E,U,Geuser,Germany,,,15.0,9.0,,,,,,,,,,,,,,,True,KRAFXX1984,,,,,,,EU,1241.0
wsm20784,,WG99,49.8649,11.1737,146,OC,0.0,E,U,Heiligenstadt,Germany,,,15.0,12.0,,,,,,,,,,,,,,,True,KRAFXX1984,,,,,,previous data could not be retrieved from reference,EU,1200.0
wsm20785,,WG250,50.2589,11.3569,119,OC,0.0,E,U,Doerfles,Germany,,,24.0,7.0,,,,,,,,,,,,,,,True,GRUNST1992,KRAFXX1984,,,,,previous data could not be retrieved from reference  GRUNST1992: Azi=143,EU,1244.0
wsm207893,621094404.0,,40.59,36.9,144,FMS,14.0,C,SS,,Turkey,21/09/2021,16:09:45,,,,,,,,,329.0,34.0,313.0,55.0,234.0,8.0,Mw,4.4,True,ISCXXX,,,,,,,AT,14.0
wsm208028,621110572.0,,35.1,25.16,36,FMS,12.0,C,NF,,Greece,27/09/2021,17:23.8,,,,,,,,,248.0,86.0,216.0,3.0,126.0,2.0,Mw,5.9,True,ISCXXX,,,,,,,AS,99.0
wsm208030,621110573.0,,35.07,25.28,35,FMS,10.0,C,NF,,Greece,27/09/2021,06:37:43,,,,,,,,,92.0,55.0,215.0,21.0,136.0,27.0,Mw,4.7,True,ISCXXX,,,,,,,AS,95.0
wsm208031,621110575.0,,35.33,25.27,47,FMS,10.0,C,NF,,Greece,27/09/2021,30:46.2,,,,,,,,,191.0,61.0,227.0,24.0,130.0,15.0,Mw,4.5,True,ISCXXX,,,,,,,AS,123.0
wsm208035,621110579.0,,35.2,25.36,37,FMS,10.0,C,NF,,Greece,27/09/2021,21:58.5,,,,,,,,,8.0,76.0,217.0,13.0,126.0,7.0,Mw,4.4,True,ISCXXX,,,,,,,AS,108.0
wsm208039,621110618.0,,35.06,25.22,999,FMS,20.3,E,U,,Greece,27/09/2021,11:02:25,,,,,,,,,84.0,41.0,215.0,38.0,148.0,27.0,Mw,4.4,True,ISCXXX,,,,,,,AS,96.0
wsm208047,621111113.0,,35.15,25.17,52,FMS,16.5,C,SS,,Greece,27/09/2021,20:10:01,,,,,,,,,47.0,20.0,264.0,66.0,142.0,13.0,Mw,4.4,True,ISCXXX,,,,,,,AS,104.0
wsm208049,621111117.0,,35.23,25.32,14,FMS,10.0,C,NF,,Greece,27/09/2021,37:11.4,,,,,,,,,242.0,68.0,194.0,15.0,108.0,16.0,Mw,4.3,True,ISCXXX,,,,,,,AS,112.0
wsm208050,621140665.0,,34.46,8.47,122,FMS,16.6,C,TF,,Tunisia,27/09/2021,21:53:33,,,,,,,,,122.0,14.0,27.0,18.0,247.0,67.0,Mw,4.1,True,ISCXXX,,,,,,,AF,328.0
wsm208052,621111124.0,,45.95,12.02,142,FMS,11.1,C,TF,,Italy,28/09/2021,45:55.0,,,,,,,,,142.0,17.0,52.0,0.0,142.0,73.0,Mw,3.4,True,ISCXXX,,,,,,,EU,767.0
wsm208059,621801416.0,,35.06,25.03,40,FMS,20.3,C,NF,,Greece,28/09/2021,48:10.4,,,,,,,,,39.0,57.0,220.0,33.0,130.0,1.0,Mw,5.2,True,ISCXXX,,,,,,,AS,90.0
wsm208068,621112119.0,,35.06,24.94,26,FMS,22.9,C,NF,,Greece,28/09/2021,13:16.2,,,,,,,,,251.0,75.0,206.0,10.0,118.0,10.0,Mw,4.8,True,ISCXXX,,,,,,,AS,86.0
wsm208094,621112997.0,,45.94,12.01,150,FMS,10.6,C,TF,,Italy,29/09/2021,20:38.8,,,,,,,,,150.0,5.0,60.0,3.0,182.0,84.0,Mw,3.3,True,ISCXXX,,,,,,,EU,765.0
wsm208099,621113107.0,,36.47,27.12,24,FMS,10.0,C,NF,,Sea,29/09/2021,22:22:17,,,,,,,,,257.0,69.0,204.0,13.0,118.0,16.0,Mw,4.6,True,ISCXXX,,,,,,,AS,128.0
wsm208221,621118320.0,,36.51,27.18,23,FMS,13.4,C,NS,,Sea,04/10/2021,14:03:23,,,,,,,,,18.0,50.0,26.0,39.0,293.0,4.0,Mw,4.5,True,ISCXXX,,,,,,,AS,122.0
wsm208236,621120451.0,,36.45,27.27,30,FMS,10.0,C,NF,,Sea,05/10/2021,54:11.4,,,,,,,,,38.0,70.0,210.0,19.0,121.0,2.0,Mw,4.2,True,ISCXXX,,,,,,,AS,118.0
wsm208271,621126629.0,,43.64,16.81,999,FMS,10.0,E,U,,Croatia,06/10/2021,19:57:34,,,,,,,,,188.0,26.0,84.0,26.0,136.0,51.0,Mw,4.4,True,ISCXXX,,,,,,,EU,506.0
wsm208566,621205008.0,,41.79,19.66,49,FMS,30.0,C,TF,,Albania,17/10/2021,13:31.5,,,,,,,,,229.0,5.0,136.0,33.0,147.0,56.0,Mw,4.4,True,ISCXXX,,,,,,,EU,325.0
wsm208589,621208881.0,,42.93,13.11,160,FMS,9.0,C,NF,,Italy,18/10/2021,54:17.8,,,,,,,,,345.0,74.0,340.0,16.0,251.0,1.0,Mw,3.7,True,ISCXXX,,,,,,,EU,450.0
wsm208628,621221488.0,,35.04,25.34,999,FMS,19.2,E,U,,Greece,20/10/2021,02:44:05,,,,,,,,,254.0,26.0,202.0,52.0,330.0,26.0,Mw,4.4,True,ISCXXX,,,,,,,AS,91.0
wsm208648,621229677.0,,35.19,25.25,46,FMS,17.9,C,NF,,Greece,21/10/2021,08:12:58,,,,,,,,,54.0,63.0,226.0,27.0,137.0,3.0,Mw,4.6,True,ISCXXX,,,,,,,AS,109.0
wsm208654,621802341.0,,35.09,25.25,44,FMS,16.0,C,NF,,Greece,21/10/2021,09:38:38,,,,,,,,,178.0,62.0,224.0,20.0,127.0,18.0,Mw,4.5,True,ISCXXX,,,,,,,AS,98.0
wsm208681,621236118.0,,35.1,25.2,53,FMS,10.0,C,NF,,Greece,22/10/2021,10:11:31,,,,,,,,,48.0,67.0,233.0,23.0,142.0,2.0,Mw,4.3,True,ISCXXX,,,,,,,AS,101.0
wsm208776,621243371.0,,41.53,20.35,17,FMS,20.7,C,NF,,Albania,29/10/2021,06:10:34,,,,,,,,,32.0,67.0,197.0,22.0,109.0,5.0,Mw,4.6,True,ISCXXX,,,,,,,EU,332.0
wsm208925,635746107.0,,43.97,20.92,28,FMS,11.0,C,SS,,Serbia,02/11/2021,25:46.7,,,,,,,,,209.0,3.0,140.0,81.0,118.0,9.0,Mw,3.9,True,ISCXXX,,,,,,,EU,518.0
wsm209048,621384586.0,,37.83,32.08,25,FMS,15.8,C,NF,,Turkey,08/11/2021,43:24.2,,,,,,,,,42.0,75.0,205.0,15.0,116.0,4.0,Mw,5.1,True,ISCXXX,,,,,,,AT,321.0
wsm209138,621399804.0,,38.21,38.71,16,FMS,20.6,C,SS,,Turkey,12/11/2021,19:16.3,,,,,,,,,11.0,23.0,40.0,64.0,286.0,11.0,Mw,5.0,True,ISCXXX,,,,,,,AR,17.0
wsm209146,621401375.0,,41.47,20.18,21,FMS,12.8,C,NF,,Albania,12/11/2021,15:08:28,,,,,,,,,48.0,58.0,201.0,29.0,118.0,12.0,Mw,4.3,True,ISCXXX,,,,,,,EU,318.0
wsm209283,621414041.0,,40.92,31.0,122,FMS,18.5,C,SS,,Turkey,17/11/2021,40:19.7,,,,,,,,,301.0,10.0,317.0,80.0,212.0,3.0,Mw,5.0,True,ISCXXX,,,,,,,EU,35.0
wsm209284,621414047.0,,40.82,31.04,139,FMS,18.8,C,TS,,Turkey,17/11/2021,12:57:19,,,,,,,,,139.0,6.0,55.0,44.0,43.0,45.0,Mw,4.2,True,ISCXXX,,,,,,,EU,24.0
wsm209340,621423224.0,,39.8,41.74,173,FMS,13.3,C,TS,,Turkey,19/11/2021,40:53.5,,,,,,,,,173.0,3.0,87.0,49.0,260.0,41.0,Mw,5.2,True,ISCXXX,,,,,,,EU,102.0
wsm209404,621428051.0,,39.82,41.7,1,FMS,18.8,C,TF,,Turkey,22/11/2021,31:27.3,,,,,,,,,181.0,5.0,94.0,31.0,263.0,58.0,Mw,4.8,True,ISCXXX,,,,,,,EU,102.0
wsm209549,621480566.0,,38.7,14.19,162,FMS,10.0,C,TF,,Sea,28/11/2021,02:52:32,,,,,,,,,162.0,16.0,73.0,1.0,348.0,74.0,Mw,4.2,True,ISCXXX,,,,,,,AF,7.0
wsm20958,,,48.34,17.32,35,FMF,0.0,E,SS,DobrÃ¡Voda,Slovakia,,,15.0,,,,,,,MI,215.0,5.0,107.0,74.0,306.0,15.0,,,True,FOJTVA2010,,,,,,Mean Coordinates read off map. Shape ratio taken from Table 7 in FOJTVA2010. Shape ratio taken as relative  stress magnitude ratio.,EU,1021.0
wsm20959,,,48.34,17.32,46,FMF,0.0,E,SS,DobrÃ¡Voda,Slovakia,,,16.0,,,,,,,FM,220.0,25.0,72.0,61.0,316.0,14.0,,,True,FOJTVA2010,,,,,,Mean Coordinates read off map. Shape ratio taken from Table 7 in FOJTVA2010.Shape ratio taken as relative  stress magnitude ratio.,EU,1021.0
wsm209598,621499096.0,,37.67,25.87,115,FMS,12.0,C,NF,,Sea,30/11/2021,00:42.8,,,,,,,,,277.0,55.0,295.0,34.0,199.0,9.0,Mw,5.1,True,ISCXXX,,,,,,,AS,174.0
